gid,gcode,date,home,away
0021100387,20120209OKCSAC,2012-02-09,SAC,OKC
0021100388,20120210BOSTOR,2012-02-10,TOR,BOS
0021100389,20120210LACPHI,2012-02-10,PHI,LAC
0021100390,20120210MIAWAS,2012-02-10,WAS,MIA
0021100391,20120210CHICHA,2012-02-10,CHA,CHI
0021100392,20120210ATLORL,2012-02-10,ORL,ATL
0021100393,20120210NJNDET,2012-02-10,DET,BKN
0021100394,20120210MILCLE,2012-02-10,CLE,MIL
0021100395,20120210LALNYK,2012-02-10,NYK,LAL
0021100396,20120210INDMEM,2012-02-10,MEM,IND
0021100397,20120210PORNOH,2012-02-10,NOP,POR
0021100398,20120210DALMIN,2012-02-10,MIN,DAL
0021100399,20120210OKCUTA,2012-02-10,UTA,OKC
0021100400,20120211LACCHA,2012-02-11,CHA,LAC
0021100401,20120211DENIND,2012-02-11,IND,DEN
0021100402,20120211PHICLE,2012-02-11,CLE,PHI
0021100403,20120211SASNJN,2012-02-11,BKN,SAS
0021100404,20120211NYKMIN,2012-02-11,MIN,NYK
0021100405,20120211PORDAL,2012-02-11,DAL,POR
0021100406,20120211ORLMIL,2012-02-11,MIL,ORL
0021100407,20120211PHXSAC,2012-02-11,SAC,PHX
0021100408,20120212LALTOR,2012-02-12,TOR,LAL
0021100409,20120212CHIBOS,2012-02-12,BOS,CHI
0021100410,20120212WASDET,2012-02-12,DET,WAS
0021100411,20120212MIAATL,2012-02-12,ATL,MIA
0021100412,20120212HOUGSW,2012-02-12,GSW,HOU
0021100413,20120212UTAMEM,2012-02-12,MEM,UTA
0021100414,20120213PHICHA,2012-02-13,CHA,PHI
0021100415,20120213MINORL,2012-02-13,ORL,MIN
0021100416,20120213MIAMIL,2012-02-13,MIL,MIA
0021100417,20120213UTANOH,2012-02-13,NOP,UTA
0021100418,20120213LACDAL,2012-02-13,DAL,LAC
0021100419,20120213PHXGSW,2012-02-13,GSW,PHX
0021100420,20120214NYKTOR,2012-02-14,TOR,NYK
0021100421,20120214MIAIND,2012-02-14,IND,MIA
0021100422,20120214SASDET,2012-02-14,DET,SAS
0021100423,20120214SACCHI,2012-02-14,CHI,SAC
0021100424,20120214HOUMEM,2012-02-14,MEM,HOU
0021100425,20120214UTAOKC,2012-02-14,OKC,UTA
0021100426,20120214PHXDEN,2012-02-14,DEN,PHX
0021100427,20120214WASPOR,2012-02-14,POR,WAS
0021100428,20120214ATLLAL,2012-02-14,LAL,ATL
0021100429,20120215SASTOR,2012-02-15,TOR,SAS
0021100430,20120215PHIORL,2012-02-15,ORL,PHI
0021100431,20120215DETBOS,2012-02-15,BOS,DET
0021100432,20120215MEMNJN,2012-02-15,BKN,MEM
0021100433,20120215SACNYK,2012-02-15,NYK,SAC
0021100434,20120215INDCLE,2012-02-15,CLE,IND
0021100435,20120215NOHMIL,2012-02-15,MIL,NOP
0021100436,20120215OKCHOU,2012-02-15,HOU,OKC
0021100437,20120215CHAMIN,2012-02-15,MIN,CHA
0021100438,20120215DENDAL,2012-02-15,DAL,DEN
0021100439,20120215ATLPHX,2012-02-15,PHX,ATL
0021100440,20120215PORGSW,2012-02-15,GSW,POR
0021100441,20120215WASLAC,2012-02-15,LAC,WAS
0021100442,20120216NJNIND,2012-02-16,IND,BKN
0021100443,20120216BOSCHI,2012-02-16,CHI,BOS
0021100444,20120216LACPOR,2012-02-16,POR,LAC
0021100445,20120217CHATOR,2012-02-17,TOR,CHA
0021100446,20120217DALPHI,2012-02-17,PHI,DAL
0021100447,20120217MILORL,2012-02-17,ORL,MIL
0021100448,20120217SACDET,2012-02-17,DET,SAC
0021100449,20120217MIACLE,2012-02-17,CLE,MIA
0021100450,20120217NOHNYK,2012-02-17,NYK,NOP
0021100451,20120217DENMEM,2012-02-17,MEM,DEN
0021100452,20120217MINHOU,2012-02-17,HOU,MIN
0021100453,20120217GSWOKC,2012-02-17,OKC,GSW
0021100454,20120217WASUTA,2012-02-17,UTA,WAS
0021100455,20120217PHXLAL,2012-02-17,LAL,PHX
0021100456,20120218SASLAC,2012-02-18,LAC,SAS
0021100457,20120218NJNCHI,2012-02-18,CHI,BKN
0021100458,20120218GSWMEM,2012-02-18,MEM,GSW
0021100459,20120218ATLPOR,2012-02-18,POR,ATL
0021100460,20120219DALNYK,2012-02-19,NYK,DAL
0021100461,20120219ORLMIA,2012-02-19,MIA,ORL
0021100462,20120219BOSDET,2012-02-19,DET,BOS
0021100463,20120219SACCLE,2012-02-19,CLE,SAC
0021100464,20120219CHAIND,2012-02-19,IND,CHA
0021100465,20120219MILNJN,2012-02-19,BKN,MIL
0021100466,20120219UTAHOU,2012-02-19,HOU,UTA
0021100467,20120219PHIMIN,2012-02-19,MIN,PHI
0021100468,20120219DENOKC,2012-02-19,OKC,DEN
0021100469,20120219LALPHX,2012-02-19,PHX,LAL
0021100470,20120220ATLCHI,2012-02-20,CHI,ATL
0021100471,20120220NJNNYK,2012-02-20,NYK,BKN
0021100472,20120220ORLMIL,2012-02-20,MIL,ORL
0021100473,20120220MEMHOU,2012-02-20,HOU,MEM
0021100474,20120220BOSDAL,2012-02-20,DAL,BOS
0021100475,20120220NOHOKC,2012-02-20,OKC,NOP
0021100476,20120220MINDEN,2012-02-20,DEN,MIN
0021100477,20120220SASUTA,2012-02-20,UTA,SAS
0021100478,20120220WASPHX,2012-02-20,PHX,WAS
0021100479,20120220PORLAL,2012-02-20,LAL,POR
0021100480,20120220LACGSW,2012-02-20,GSW,LAC
0021100481,20120221DETCLE,2012-02-21,CLE,DET
0021100482,20120221NOHIND,2012-02-21,IND,NOP
0021100483,20120221SACMIA,2012-02-21,MIA,SAC
0021100484,20120221PHIMEM,2012-02-21,MEM,PHI
0021100485,20120221SASPOR,2012-02-21,POR,SAS
0021100486,20120222DETTOR,2012-02-22,TOR,DET
0021100487,20120222SACWAS,2012-02-22,WAS,SAC
0021100488,20120222INDCHA,2012-02-22,CHA,IND
0021100489,20120222NOHCLE,2012-02-22,CLE,NOP
0021100490,20120222BOSOKC,2012-02-22,OKC,BOS
0021100491,20120222ORLNJN,2012-02-22,BKN,ORL
0021100492,20120222ATLNYK,2012-02-22,NYK,ATL
0021100493,20120222MILCHI,2012-02-22,CHI,MIL
0021100494,20120222PHIHOU,2012-02-22,HOU,PHI
0021100495,20120222UTAMIN,2012-02-22,MIN,UTA
0021100496,20120222GSWPHX,2012-02-22,PHX,GSW
0021100497,20120222LALDAL,2012-02-22,DAL,LAL
0021100498,20120222DENLAC,2012-02-22,LAC,DEN
0021100499,20120223NYKMIA,2012-02-23,MIA,NYK
0021100500,20120223ORLATL,2012-02-23,ATL,ORL
0021100501,20120223SASDEN,2012-02-23,DEN,SAS
0021100502,20120223LALOKC,2012-02-23,OKC,LAL
0021100503,20120228BOSCLE,2012-02-28,CLE,BOS
0021100504,20120228GSWIND,2012-02-28,IND,GSW
0021100505,20120228PHIDET,2012-02-28,DET,PHI
0021100506,20120228NOHCHI,2012-02-28,CHI,NOP
0021100507,20120228WASMIL,2012-02-28,MIL,WAS
0021100508,20120228TORHOU,2012-02-28,HOU,TOR
0021100509,20120228NJNDAL,2012-02-28,DAL,BKN
0021100510,20120228UTASAC,2012-02-28,SAC,UTA
0021100511,20120228MINLAC,2012-02-28,LAC,MIN
0021100512,20120229OKCPHI,2012-02-29,PHI,OKC
0021100513,20120229ORLWAS,2012-02-29,WAS,ORL
0021100514,20120229MILBOS,2012-02-29,BOS,MIL
0021100515,20120229CLENYK,2012-02-29,NYK,CLE
0021100516,20120229GSWATL,2012-02-29,ATL,GSW
0021100517,20120229CHADET,2012-02-29,DET,CHA
0021100518,20120229DALMEM,2012-02-29,MEM,DAL
0021100519,20120229TORNOH,2012-02-29,NOP,TOR
0021100520,20120229CHISAS,2012-02-29,SAS,CHI
0021100521,20120229PORDEN,2012-02-29,DEN,POR
0021100522,20120229HOUUTA,2012-02-29,UTA,HOU
0021100523,20120229MINLAL,2012-02-29,LAL,MIN
0021100524,20120301OKCORL,2012-03-01,ORL,OKC
0021100525,20120301MINPHX,2012-03-01,PHX,MIN
0021100526,20120301LACSAC,2012-03-01,SAC,LAC
0021100527,20120301MIAPOR,2012-03-01,POR,MIA
0021100528,20120302MEMTOR,2012-03-02,TOR,MEM
0021100529,20120302NJNBOS,2012-03-02,BOS,BKN
0021100530,20120302MILATL,2012-03-02,ATL,MIL
0021100531,20120302CHICLE,2012-03-02,CLE,CHI
0021100532,20120302GSWPHI,2012-03-02,PHI,GSW
0021100533,20120302DALNOH,2012-03-02,NOP,DAL
0021100534,20120302DENHOU,2012-03-02,HOU,DEN
0021100535,20120302CHASAS,2012-03-02,SAS,CHA
0021100536,20120302MIAUTA,2012-03-02,UTA,MIA
0021100537,20120302LACPHX,2012-03-02,PHX,LAC
0021100538,20120302SACLAL,2012-03-02,LAL,SAC
0021100539,20120303CLEWAS,2012-03-03,WAS,CLE
0021100540,20120303OKCATL,2012-03-03,ATL,OKC
0021100541,20120303MILORL,2012-03-03,ORL,MIL
0021100542,20120303DETMEM,2012-03-03,MEM,DET
0021100543,20120303INDNOH,2012-03-03,NOP,IND
0021100544,20120303UTADAL,2012-03-03,DAL,UTA
0021100545,20120303MINPOR,2012-03-03,POR,MIN
0021100546,20120304NYKBOS,2012-03-04,BOS,NYK
0021100547,20120304MIALAL,2012-03-04,LAL,MIA
0021100548,20120304GSWTOR,2012-03-04,TOR,GSW
0021100549,20120304NJNCHA,2012-03-04,CHA,BKN
0021100550,20120304CHIPHI,2012-03-04,PHI,CHI
0021100551,20120304LACHOU,2012-03-04,HOU,LAC
0021100552,20120304SACPHX,2012-03-04,PHX,SAC
0021100553,20120304DENSAS,2012-03-04,SAS,DEN
0021100554,20120305ORLTOR,2012-03-05,TOR,ORL
0021100555,20120305GSWWAS,2012-03-05,WAS,GSW
0021100556,20120305UTACLE,2012-03-05,CLE,UTA
0021100557,20120305INDCHI,2012-03-05,CHI,IND
0021100558,20120305PHIMIL,2012-03-05,MIL,PHI
0021100559,20120305DALOKC,2012-03-05,OKC,DAL
0021100560,20120305LACMIN,2012-03-05,MIN,LAC
0021100561,20120305SACDEN,2012-03-05,DEN,SAC
0021100562,20120305NOHPOR,2012-03-05,POR,NOP
0021100563,20120306ORLCHA,2012-03-06,CHA,ORL
0021100564,20120306ATLIND,2012-03-06,IND,ATL
0021100565,20120306HOUBOS,2012-03-06,BOS,HOU
0021100566,20120306NJNMIA,2012-03-06,MIA,BKN
0021100567,20120306LALDET,2012-03-06,DET,LAL
0021100568,20120306NYKDAL,2012-03-06,DAL,NYK
0021100569,20120307HOUTOR,2012-03-07,TOR,HOU
0021100570,20120307BOSPHI,2012-03-07,PHI,BOS
0021100571,20120307LALWAS,2012-03-07,WAS,LAL
0021100572,20120307UTACHA,2012-03-07,CHA,UTA
0021100573,20120307ATLMIA,2012-03-07,MIA,ATL
0021100574,20120307LACNJN,2012-03-07,BKN,LAC
0021100575,20120307CHIMIL,2012-03-07,MIL,CHI
0021100576,20120307PHXOKC,2012-03-07,OKC,PHX
0021100577,20120307PORMIN,2012-03-07,MIN,POR
0021100578,20120307NYKSAS,2012-03-07,SAS,NYK
0021100579,20120307CLEDEN,2012-03-07,DEN,CLE
0021100580,20120307NOHSAC,2012-03-07,SAC,NOP
0021100581,20120307MEMGSW,2012-03-07,GSW,MEM
0021100582,20120308ORLCHI,2012-03-08,CHI,ORL
0021100583,20120308DALPHX,2012-03-08,PHX,DAL
0021100584,20120309UTAPHI,2012-03-09,PHI,UTA
0021100585,20120309NJNCHA,2012-03-09,CHA,BKN
0021100586,20120309PORBOS,2012-03-09,BOS,POR
0021100587,20120309ATLDET,2012-03-09,DET,ATL
0021100588,20120309CLEOKC,2012-03-09,OKC,CLE
0021100589,20120309LALMIN,2012-03-09,MIN,LAL
0021100590,20120309NYKMIL,2012-03-09,MIL,NYK
0021100591,20120309LACSAS,2012-03-09,SAS,LAC
0021100592,20120309NOHDEN,2012-03-09,DEN,NOP
0021100593,20120309DALSAC,2012-03-09,SAC,DAL
0021100594,20120310PORWAS,2012-03-10,WAS,POR
0021100595,20120310INDMIA,2012-03-10,MIA,IND
0021100596,20120310TORDET,2012-03-10,DET,TOR
0021100597,20120310HOUNJN,2012-03-10,BKN,HOU
0021100598,20120310UTACHI,2012-03-10,CHI,UTA
0021100599,20120310CHAOKC,2012-03-10,OKC,CHA
